x	y	z
214.817049	488.7346315	60
232.896551	482.0966735	60
233.301196	370.7775095	60
235.696847	366.7336195	60
240.164664	393.9464005	60
279.114814	313.3948175	60
290.143404	321.4333195	60
291.433763	444.7798245	60
107.220878	238.9968925	60
115.808802	258.7827085	60
121.071367	182.4526905	60
119.263175	137.4109215	60
130.169645	176.2494875	60
136.795075	214.2849665	60
137.055715	247.1373945	60
139.777546	204.7906285	60
142.899673	117.8754555	60
152.584494	152.4229555	60
155.012329	230.0905255	60
159.931225	175.6613035	60
161.231282	287.1619145	60
164.17103	147.7912885	60
165.968795	127.0446245	60
167.413869	236.6688915	60
170.369728	109.8055705	60
173.696471	208.5277795	60
180.836011	278.1231765	60
180.302607	164.0082955	60
183.845935	112.9418385	60
187.790408	158.2349925	60
190.711639	227.5539865	60
193.893222	273.3534085	60
195.417883	234.8505405	60
195.765447	255.3963035	60
195.992131	289.8386715	60
200.354484	168.7080065	60
204.84852	182.5774165	60
206.090225	131.3624485	60
214.110598	236.4987155	60
220.434887	124.7601525	60
224.922868	264.7384815	60
232.264084	156.1826635	60
229.643698	203.9257035	60
231.470847	183.7418415	60
236.272164	273.3740455	60
237.645637	202.7438135	60
238.902441	177.7742635	60
243.510718	153.5266925	60
245.358753	128.5027965	60
250.276144	204.7738585	60
249.934977	240.9906245	60
267.984921	223.1175015	60
268.453322	159.8466375	60
277.012738	193.6824435	60
281.983322	129.4732205	60
284.600574	263.7619875	60
286.5706	209.4032835	60
286.220025	258.9232525	60
287.457952	178.8017745	60
141.215889	266.2389735	60
154.795702	239.6343135	60
170.672182	175.3431515	60
179.715665	249.1971065	60
184.181908	129.6248595	60
190.067862	102.3849495	60
207.846423	276.4086965	60
209.458829	266.8586765	60
247.157168	187.3946835	60
257.579102	290.6988715	60
266.59679	175.2379495	60
272.8674	287.5135975	60
274.409743	280.7816275	60
117.071976	277.2428755	60
137.828594	256.1853505	60
204.246668	199.8773365	60
220.426142	223.5350995	60
220.403235	243.7108625	60
226.270946	134.5609245	60
240.942005	182.3747335	60
260.010199	235.1944245	60
258.946149	255.8352355	60
264.210516	126.4975535	60
286.140507	147.9515135	60
133.670873	157.8804605	60
136.001256	151.2536285	60
147.302414	171.4941545	60
223.573228	119.4991735	60
235.830515	284.3571045	60
245.592634	147.5796275	60
118.914411	219.5800155	60
120.569779	153.5116025	60
147.826536	185.1147365	60
146.538596	132.6277245	60
208.481547	166.5345765	60
221.089099	214.9922365	60
216.30883	145.7850305	60
236.357705	254.4829695	60
240.152852	268.4918115	60
251.984918	175.3517165	60
253.877568	215.4173815	60
277.172008	260.2439505	60
285.392485	269.4390145	60
108.140611	-82.8904855000001	60
111.840722	-15.8697784999999	60
114.491052	73.0359705000001	60
118.342676	-82.9671144999998	60
120.588498	-15.2108424999997	60
124.055845	-6.54670149999993	60
129.469316	54.4861665000003	60
136.533855	-35.3277505000001	60
130.377285	33.1962595	60
132.444151	44.6135965000003	60
137.338592	-69.9145414999998	60
149.143341	-29.1609144999998	60
150.990248	59.4532764999999	60
150.408198	-51.3644624999997	60
152.951559	42.5051715	60
152.991569	84.3830065000002	60
157.145537	28.9870464999999	60
163.039521	-7.60686249999981	60
164.324499	59.2829965000001	60
178.102882	-65.5226984999999	60
176.110633	-43.8753185	60
181.514846	19.8317635000003	60
186.322626	-92.5052575	60
185.296326	65.8015335	60
186.966392	71.0978645	60
191.527123	38.7895364999999	60
195.500173	-70.4070225	60
194.955588	-89.8929425000001	60
195.630708	65.8587265000001	60
195.956726	-37.3150375	60
206.102115	-75.7501834999998	60
208.243027	64.2350114999999	60
213.742053	-72.4263805000001	60
222.494001	-16.4302355	60
236.879452	34.1045105000003	60
234.658758	-95.9200175000001	60
237.068138	58.7679014999999	60
241.06988	-52.3347475	60
240.147243	-59.6606044999999	60
247.335742	-53.3122505000001	60
248.159666	88.7459535000003	60
260.074799	37.7858345	60
262.952075	-72.3934684999999	60
264.727835	-66.0009445000001	60
279.463597	-20.5274744999997	60
282.971898	-33.3183315000001	60
289.311133	23.3606635000001	60
159.418007	86.3418455000001	60
201.944378	10.7088305000002	60
213.027572	15.2651695	60
249.767569	-34.1402304999997	60
266.220837	71.1274275000001	60
271.916813	81.8952475000001	60
275.276715	-47.2291255	60
289.588016	-1.5614244999997	60
135.759226	35.8150525000001	60
143.184436	79.1236635	60
161.517908	-92.7354234999998	60
203.124094	46.9821945000003	60
216.974465	-83.0028585	60
228.654512	25.0547895	60
249.608863	-91.6949955	60
254.945394	-16.4401694999997	60
261.134475	24.5713894999999	60
157.640439	-70.2978204999999	60
174.333545	-14.0949535	60
172.811512	-24.4410444999999	60
207.882401	79.5511234999999	60
107.330424	-0.171982500000013	60
110.273155	-65.9122994999998	60
113.790032	-72.6567664999998	60
125.270002	-17.9595995	60
122.815043	-40.2428064999999	60
128.576862	-16.1743124999998	60
130.458172	-52.1553985	60
133.842178	9.33154250000007	60
142.205434	-77.4379694999998	60
150.963053	-20.2988805	60
166.317818	-60.0676214999999	60
168.384298	93.8305335	60
183.717834	-24.2242504999999	60
184.010342	-49.7706384999997	60
188.807959	10.8701745000003	60
205.958781	-44.6302274999998	60
215.037133	47.2648585000002	60
229.034939	-3.5764264999998	60
227.194662	-66.5539785000001	60
242.176359	-77.5626235	60
253.803134	85.4386915	60
272.075977	-9.67762450000009	60
281.563026	-65.2305944999998	60
286.35943	69.7966395000003	60
107.402521	-176.8175115	60
113.296168	-153.2959995	60
113.087013	-244.3454685	60
115.909024	-124.6521725	60
118.356475	-172.1605265	60
127.779016	-251.6623085	60
132.034617	-136.4616165	60
137.323754	-191.3471875	60
149.303826	-174.0013345	60
158.450495	-223.9338695	60
159.363067	-211.3850275	60
164.523449	-252.8421805	60
165.667395	-292.6295635	60
168.069965	-204.9151645	60
169.182234	-180.0450515	60
173.029044	-163.4616795	60
174.57804	-236.7073345	60
172.877915	-278.8695325	60
184.115671	-123.5619565	60
183.627747	-293.2616475	60
186.437389	-230.4465875	60
193.716868	-164.1851045	60
199.554827	-113.8824155	60
199.575543	-248.3257665	60
200.051515	-207.6311845	60
209.13395	-174.9245685	60
208.376864	-251.2998235	60
209.920519	-126.2124815	60
212.879846	-158.0179495	60
225.578553	-135.7618725	60
230.363002	-274.0382515	60
232.575475	-257.6020185	60
233.794997	-180.7312495	60
232.639341	-243.1166435	60
242.792456	-185.7719925	60
244.590387	-269.4900215	60
254.887997	-227.5851555	60
259.89504	-247.8817445	60
261.532541	-129.2845505	60
265.91874	-212.3597615	60
271.229386	-281.2618125	60
271.852904	-149.0095885	60
272.268048	-164.5032555	60
277.460485	-238.8065835	60
286.372938	-212.5780745	60
106.207018	-275.9339585	60
140.736901	-172.7364835	60
150.893374	-121.3406255	60
160.290204	-144.9707395	60
206.520273	-185.7018895	60
213.262455	-211.0398775	60
230.178178	-149.2685025	60
235.784113	-196.8491405	60
240.461512	-224.1823345	60
237.52286	-205.0152275	60
283.85064	-128.0609075	60
291.344804	-133.9630095	60
109.865816	-199.2399615	60
131.977468	-221.0027305	60
132.637033	-283.7022745	60
178.788874	-278.0328115	60
188.864803	-153.1608835	60
198.607595	-288.1107555	60
244.045416	-285.6956365	60
250.955964	-194.8870665	60
279.765249	-198.2228985	60
191.600758	-273.6681355	60
202.461783	-281.0967285	60
206.995176	-270.7561585	60
262.471977	-259.9461725	60
218.072282	-162.7497845	60
220.385967	-123.1587705	60
237.159367	-291.9030105	60
251.375838	-293.7501735	60
290.133632	-117.9586525	60
115.069469	-418.2417535	60
123.21961	-389.8680735	60
125.023641	-452.6838715	60
126.929039	-352.2178005	60
127.004106	-327.3817325	60
123.642415	-406.0411295	60
131.680895	-407.1927275	60
135.801814	-345.5377025	60
138.00547	-441.0356755	60
135.255795	-476.4181825	60
143.701693	-414.5183375	60
143.693391	-364.8706035	60
151.762502	-326.2319085	60
147.204646	-473.7151975	60
154.848462	-387.0648595	60
152.738895	-439.1107625	60
157.979806	-423.0361305	60
164.381895	-377.2419775	60
170.501898	-463.7080715	60
173.523435	-310.8057405	60
174.974316	-340.1175175	60
185.17519	-436.5913285	60
183.031286	-380.8902715	60
181.132501	-414.4692655	60
189.558387	-357.2764545	60
190.16357	-471.1189455	60
195.187772	-449.1800705	60
197.372729	-455.7574095	60
198.377615	-376.2320935	60
197.307522	-356.1551155	60
209.751378	-434.1769025	60
223.314336	-494.5134895	60
222.280689	-392.2528715	60
232.198664	-475.8482805	60
233.875794	-346.2865995	60
231.537955	-416.8561705	60
234.923572	-334.8577495	60
239.877821	-479.8876355	60
237.800397	-454.6030705	60
238.972026	-365.6358675	60
240.373985	-402.0806305	60
241.348473	-322.1183145	60
255.893624	-408.2465275	60
257.133534	-484.9003015	60
262.068182	-474.7719515	60
264.997203	-447.2921885	60
273.102767	-398.2777025	60
278.825124	-416.3373835	60
282.45647	-482.0420575	60
286.630025	-417.1788655	60
288.583637	-367.1167375	60
292.072295	-452.5008465	60
137.466546	-387.1825855	60
159.829554	-321.0301565	60
167.292694	-388.8465895	60
184.091305	-423.1347285	60
204.161322	-345.6289045	60
212.172116	-351.8733205	60
242.392226	-375.1818285	60
255.602987	-355.1837795	60
260.551688	-420.7688855	60
264.821303	-343.6714905	60
274.857805	-432.1587825	60
132.427054	-316.9122255	60
137.943473	-434.1687735	60
163.767603	-437.2248385	60
166.041163	-483.7702475	60
190.931085	-315.5793565	60
197.143136	-329.3374915	60
200.722238	-402.1872965	60
225.4223	-314.0398125	60
245.289981	-434.6826425	60
254.793085	-434.4234565	60
111.709861	-447.7646525	60
113.366727	-357.3146795	60
175.450097	-362.1754875	60
214.535539	-447.6547095	60
227.292768	-391.3392955	60
253.956135	-333.2356445	60
263.568159	-383.4681255	60
268.93304	-377.0826855	60
107.64427	-559.8012395	60
107.993404	-604.9933205	60
110.354505	-538.9903755	60
111.37499	-511.7763495	60
117.333045	-634.3241485	60
119.475083	-523.3457175	60
126.939032	-599.4568635	60
127.836681	-565.1843465	60
128.390039	-573.2983865	60
130.017533	-581.7852315	60
128.016293	-548.7370285	60
146.862393	-586.5418105	60
151.669978	-693.5230515	60
150.642363	-545.1378975	60
158.953792	-541.4953835	60
161.528647	-591.5451045	60
171.508591	-516.4824205	60
165.741132	-561.2276745	60
169.033888	-640.3438685	60
172.926661	-607.0155665	60
171.770578	-682.2519445	60
178.12987	-568.6730445	60
181.138067	-558.0950565	60
186.464144	-687.5111695	60
190.528508	-678.7916675	60
198.60538	-539.7721365	60
204.030806	-600.4187745	60
202.225709	-639.6905405	60
206.815322	-532.4221875	60
207.900976	-592.6219475	60
215.028611	-600.8393905	60
221.81349	-518.1621465	60
215.924285	-576.8274065	60
218.7133	-626.8748425	60
218.984403	-535.6160765	60
222.305415	-558.8364055	60
231.424447	-664.1203345	60
228.90077	-576.1624695	60
237.925266	-576.4102625	60
246.459971	-582.2570895	60
249.669501	-566.1969355	60
250.638674	-695.3064775	60
254.272031	-655.9364235	60
267.893943	-607.7633105	60
267.661913	-614.5437955	60
275.211879	-522.9533915	60
279.833782	-568.6491885	60
291.356574	-565.4646065	60
296.353597	-516.5930355	60
112.326422	-696.1860255	60
152.189464	-614.1220415	60
176.505587	-540.4821145	60
202.075836	-578.1632255	60
200.920816	-526.4718215	60
246.452351	-636.4205725	60
246.36131	-616.1716145	60
267.409579	-645.5111635	60
268.435804	-564.0058295	60
287.458934	-610.3468225	60
132.92153	-519.0480455	60
157.869838	-572.1191235	60
206.495627	-552.9127665	60
252.954613	-533.8761045	60
256.662264	-688.3031375	60
288.298491	-539.7698925	60
117.740879	-514.6497085	60
189.665985	-625.5637585	60
248.263073	-516.7980375	60
263.195759	-530.8700835	60
108.547844	-837.9643705	60
107.451042	-807.6150865	60
117.135954	-807.4368195	60
124.951703	-825.5762315	60
128.139477	-831.4465045	60
132.328425	-837.2358765	60
134.643683	-818.5475005	60
135.173287	-794.8427805	60
137.216266	-827.6090655	60
145.891295	-833.3152595	60
145.865852	-786.7315735	60
159.91631	-772.9918225	60
160.81418	-826.4997125	60
171.70617	-723.5547295	60
172.663069	-827.6889325	60
181.398003	-831.3118145	60
181.1353	-826.5874185	60
187.415334	-826.5277935	60
194.832451	-797.3446355	60
211.17697	-842.8019235	60
216.622126	-728.6278235	60
217.634715	-718.8229615	60
217.826489	-847.7279535	60
223.646293	-767.9979185	60
226.985422	-759.2907195	60
226.645775	-849.3376185	60
232.872371	-771.7711475	60
234.859765	-853.9305145	60
241.58574	-731.6690385	60
242.816693	-818.9574815	60
245.786688	-804.2377745	60
242.145912	-835.2633025	60
246.975263	-859.4398765	60
249.601353	-780.1006505	60
251.809159	-840.5567415	60
253.599931	-863.7340435	60
265.79475	-861.6618445	60
267.878012	-802.0169305	60
266.286652	-745.9054505	60
270.000984	-842.3015025	60
277.890221	-749.7548705	60
283.999972	-818.6704065	60
282.878441	-837.4329255	60
289.77516	-718.3009425	60
289.563318	-724.2899775	60
290.653687	-829.3180075	60
134.370886	-772.0769445	60
156.350665	-798.4919855	60
159.446581	-780.1171895	60
166.077689	-788.1713575	60
172.125393	-783.3048135	60
198.864848	-769.7128775	60
200.322722	-760.1391355	60
203.995855	-777.1844095	60
233.396454	-817.8781325	60
236.230643	-811.9174925	60
289.287561	-751.4569575	60
139.566228	-813.2142845	60
177.296776	-806.8582115	60
200.635148	-833.0671025	60
200.141461	-823.8012235	60
263.260253	-839.6207395	60
238.406703	-799.1785935	60
257.995387	-711.1180215	60
106.666339	-785.9618365	60
179.545641	-785.0945235	60
206.936453	-772.2226665	60
234.467502	-835.1919375	60
239.052862	-778.7669345	60
240.256045	-851.3591775	60
246.424493	-854.1001695	60
251.836808	-851.6525685	60
290.911101	-827.5887515	60
318.217975	-725.7403605	60
335.284371	-780.5136535	60
340.682372	-734.5613425	60
344.786165	-712.8323555	60
353.045291	-769.4916185	60
357.2887	-753.9415345	60
361.440169	-726.4730475	60
369.246431	-786.9435485	60
388.666388	-793.4656755	60
381.056374	-770.1626795	60
382.717414	-730.3007195	60
394.195177	-726.2706895	60
402.643251	-729.6300255	60
414.08767	-737.3369505	60
426.303987	-801.6797885	60
430.119707	-719.4605675	60
440.268267	-726.7905205	60
439.873035	-748.7389495	60
443.177534	-781.1958065	60
449.259511	-810.0027325	60
453.07932	-816.7883065	60
459.643958	-766.4710025	60
471.480587	-735.0873025	60
475.001409	-828.0317885	60
489.502538	-796.1300605	60
491.133387	-831.7811345	60
395.654994	-751.8300665	60
404.883919	-753.9297135	60
445.053246	-736.6864965	60
307.759954	-558.1402925	60
310.673682	-561.0364365	60
318.231592	-522.2800245	60
318.329178	-644.1351495	60
322.073524	-589.1603525	60
326.426257	-550.3779915	60
326.033512	-601.8258285	60
333.792041	-526.4431855	60
336.961969	-623.3505165	60
341.078986	-601.1834515	60
344.150622	-655.1842655	60
344.804321	-675.5120805	60
347.885037	-557.6570145	60
351.393711	-680.4855305	60
353.300927	-583.8637185	60
355.365557	-516.8242995	60
360.180711	-617.5952055	60
358.175261	-570.5403515	60
362.439129	-553.6512405	60
367.950992	-612.3865025	60
374.021046	-606.7672895	60
374.599031	-688.5336465	60
374.409829	-652.2276825	60
373.659624	-676.2555785	60
377.129638	-569.3210925	60
380.248402	-537.0385725	60
386.396235	-568.9051995	60
392.46732	-546.4820625	60
398.208663	-555.2391235	60
400.324611	-510.9814125	60
402.017566	-656.8272395	60
407.029553	-670.2907275	60
411.523999	-672.9308765	60
409.461833	-652.3193525	60
409.745716	-661.2446575	60
409.907774	-523.0793555	60
416.209606	-539.2517635	60
417.399157	-509.4076035	60
423.698114	-689.2658475	60
416.282476	-584.0686195	60
425.621417	-559.6159955	60
423.570724	-625.7256905	60
424.824917	-533.8881815	60
427.415915	-653.2750605	60
429.831598	-562.2829885	60
435.785945	-645.3669435	60
440.432891	-604.2494025	60
446.907077	-578.2159005	60
448.749457	-671.8161045	60
459.305213	-592.2964585	60
461.789499	-608.0392355	60
466.724393	-535.4824395	60
469.645053	-650.1771125	60
476.883019	-666.5933525	60
475.685585	-594.4095255	60
478.075569	-521.0959265	60
479.402934	-658.9552745	60
481.738822	-554.9526535	60
491.187808	-509.2340455	60
495.910423	-684.0664345	60
310.003246	-542.8888255	60
348.174334	-527.7532845	60
366.677259	-590.6636305	60
364.596049	-527.1491005	60
385.53041	-660.6858015	60
487.96728	-594.4144395	60
320.640245	-613.8120665	60
377.080636	-603.4818925	60
388.702139	-679.6831965	60
408.36735	-650.0090925	60
407.10527	-516.7976425	60
345.158743	-667.7828935	60
472.908621	-511.4278485	60
306.895134	-644.9425655	60
371.174353	-561.6976775	60
381.326603	-643.5493015	60
453.202303	-648.3172095	60
307.574933	-447.1983465	60
315.700734	-399.8067825	60
321.125723	-452.9672105	60
330.496738	-310.6737195	60
330.51285	-457.7611175	60
333.03738	-475.3833125	60
338.167736	-339.1922295	60
339.661656	-356.6401505	60
345.876924	-373.8301865	60
347.76628	-453.2369455	60
353.26109	-355.3235885	60
354.957249	-495.8834815	60
355.546168	-467.0362815	60
373.069703	-379.1904215	60
376.670998	-350.6302205	60
392.063074	-385.4546015	60
400.901044	-451.1429295	60
403.084032	-332.8647305	60
410.303843	-422.4332315	60
409.133833	-452.2299905	60
414.308163	-364.9829925	60
415.354722	-477.3628925	60
413.772207	-330.1975615	60
423.626592	-345.1602135	60
427.09534	-386.2668925	60
428.139311	-470.0591135	60
430.449219	-324.5042215	60
429.751077	-310.7493645	60
437.983576	-315.6604795	60
439.447365	-495.2739415	60
438.435997	-362.7677595	60
439.729646	-465.1260045	60
447.745231	-439.2888805	60
453.178538	-362.9795885	60
458.088777	-441.0485565	60
475.287229	-312.8433285	60
478.056799	-344.0025155	60
478.939313	-359.5146085	60
490.364454	-464.3044705	60
493.11014	-425.9987535	60
494.491815	-351.7274255	60
307.976101	-362.2067925	60
309.995462	-352.0789455	60
314.913951	-487.2832135	60
319.986727	-352.1584255	60
383.575192	-460.2243025	60
402.44013	-467.7785345	60
412.028604	-382.8717205	60
425.260491	-368.5476465	60
467.568966	-473.7674735	60
478.148553	-392.0530435	60
313.07111	-313.5751305	60
318.392185	-428.6973605	60
326.185381	-376.0144895	60
366.452597	-415.1464605	60
366.674387	-324.8663365	60
363.148538	-408.5011585	60
370.75454	-482.7757115	60
